Institución_De_Educación_Superior_(Ies),Programa_Académico,Modalidad,Matriculados
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,INGENIERIA EN TELECOMUNICACIONES,Presencial,15
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,INGENIERIA EN TELECOMUNICACIONES,Presencial,13
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,ARQUITECTURA,Presencial,5
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,ARQUITECTURA,Presencial,8
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,ARQUITECTURA,Presencial,3
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,ARQUITECTURA,Presencial,2
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,INGENIERIA INDUSTRIAL,Presencial,168
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,INGENIERIA INDUSTRIAL,Presencial,150
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,INGENIERIA INDUSTRIAL,Presencial,111
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,INGENIERIA INDUSTRIAL,Presencial,100
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,TECNOLOGIA EN DESARROLLO DE SOFTWARE,Presencial,310
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,TECNOLOGIA EN DESARROLLO DE SOFTWARE,Presencial,324
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,TECNOLOGIA EN DESARROLLO DE SOFTWARE,Presencial,48
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,TECNOLOGIA EN DESARROLLO DE SOFTWARE,Presencial,47
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,LICENCIATURA EN FILOSOFIA,Presencial,25
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,LICENCIATURA EN FILOSOFIA,Presencial,20
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,LICENCIATURA EN FILOSOFIA,Presencial,13
UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA,LICENCIATURA EN FILOSOFIA,Presencial,11
CORPORACION UNIVERSITARIA REPUBLICANA,MATEMÁTICAS,Presencial,3
CORPORACION UNIVERSITARIA REPUBLICANA,MATEMÁTICAS,Presencial,1
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACION EN INTERVENCION Y GERENCIA SOCIAL,Presencial,6
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACION EN INTERVENCION Y GERENCIA SOCIAL,Presencial,9
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACION EN INTERVENCION Y GERENCIA SOCIAL,Presencial,16
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACION EN INTERVENCION Y GERENCIA SOCIAL,Presencial,29
CORPORACION UNIVERSITARIA REPUBLICANA,INGENIERIA INDUSTRIAL,Presencial,23
CORPORACION UNIVERSITARIA REPUBLICANA,INGENIERIA INDUSTRIAL,Presencial,18
CORPORACION UNIVERSITARIA REPUBLICANA,INGENIERIA INDUSTRIAL,Presencial,7
CORPORACION UNIVERSITARIA REPUBLICANA,INGENIERIA INDUSTRIAL,Presencial,2
CORPORACION UNIVERSITARIA REPUBLICANA,INGENIERIA INDUSTRIAL,Presencial,72
CORPORACION UNIVERSITARIA REPUBLICANA,INGENIERIA INDUSTRIAL,Presencial,56
CORPORACION UNIVERSITARIA REPUBLICANA,INGENIERIA INDUSTRIAL,Presencial,57
CORPORACION UNIVERSITARIA REPUBLICANA,INGENIERIA INDUSTRIAL,Presencial,47
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN CIENCIAS CRIMINOLÓGICAS Y PENALES,Presencial,34
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN CIENCIAS CRIMINOLÓGICAS Y PENALES,Presencial,41
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN CIENCIAS CRIMINOLÓGICAS Y PENALES,Presencial,18
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN CIENCIAS CRIMINOLÓGICAS Y PENALES,Presencial,19
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO TRIBUTARIO,Presencial,16
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO TRIBUTARIO,Presencial,16
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO TRIBUTARIO,Presencial,18
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO TRIBUTARIO,Presencial,23
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO FINANCIERO Y BURSÁTIL,Presencial,6
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO FINANCIERO Y BURSÁTIL,Presencial,1
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO FINANCIERO Y BURSÁTIL,Presencial,10
CORPORACION UNIVERSITARIA REPUBLICANA,"ESPECIALIZACIÓN EN DERECHO PROBATORIO, PROCESAL Y ORALIDAD JUDICIAL",Presencial,56
CORPORACION UNIVERSITARIA REPUBLICANA,"ESPECIALIZACIÓN EN DERECHO PROBATORIO, PROCESAL Y ORALIDAD JUDICIAL",Presencial,58
CORPORACION UNIVERSITARIA REPUBLICANA,"ESPECIALIZACIÓN EN DERECHO PROBATORIO, PROCESAL Y ORALIDAD JUDICIAL",Presencial,37
CORPORACION UNIVERSITARIA REPUBLICANA,"ESPECIALIZACIÓN EN DERECHO PROBATORIO, PROCESAL Y ORALIDAD JUDICIAL",Presencial,37
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO ADMINISTRATIVO,Virtual,258
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO ADMINISTRATIVO,Virtual,372
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO ADMINISTRATIVO,Virtual,303
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO ADMINISTRATIVO,Virtual,395
CORPORACION UNIVERSITARIA REPUBLICANA,ADMINISTRACIÓN DE MERCADEO,Virtual,5
CORPORACION UNIVERSITARIA REPUBLICANA,ADMINISTRACIÓN DE MERCADEO,Virtual,2
CORPORACION UNIVERSITARIA REPUBLICANA,ADMINISTRACIÓN DE MERCADEO,Virtual,9
CORPORACION UNIVERSITARIA REPUBLICANA,FINANZAS Y COMERCIO INTERNACIONAL,Virtual,8
CORPORACION UNIVERSITARIA REPUBLICANA,FINANZAS Y COMERCIO INTERNACIONAL,Virtual,5
CORPORACION UNIVERSITARIA REPUBLICANA,FINANZAS Y COMERCIO INTERNACIONAL,Virtual,5
CORPORACION UNIVERSITARIA REPUBLICANA,FINANZAS Y COMERCIO INTERNACIONAL,Virtual,16
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN GERENCIA FINANCIERA,Presencial,29
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN GERENCIA FINANCIERA,Presencial,35
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN GERENCIA FINANCIERA,Presencial,26
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN GERENCIA FINANCIERA,Presencial,34
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN GERENCIA DE INSTITUCIONES EDUCATIVAS,Presencial,2
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN GERENCIA DE INSTITUCIONES EDUCATIVAS,Presencial,4
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN RESPONSABILIDAD CIVIL Y DEL ESTADO,Presencial,1
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN RESPONSABILIDAD CIVIL Y DEL ESTADO,Presencial,12
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN RESPONSABILIDAD CIVIL Y DEL ESTADO,Presencial,8
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO URBANÍSTICO,Presencial,12
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO URBANÍSTICO,Presencial,8
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO URBANÍSTICO,Presencial,13
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN DERECHO URBANÍSTICO,Presencial,10
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN CONTRATACIÓN ESTATAL,Presencial,63
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN CONTRATACIÓN ESTATAL,Presencial,36
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN CONTRATACIÓN ESTATAL,Presencial,52
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACIÓN EN CONTRATACIÓN ESTATAL,Presencial,53
CORPORACION UNIVERSITARIA REPUBLICANA,CONTADURIA PUBLICA,Presencial,42
CORPORACION UNIVERSITARIA REPUBLICANA,CONTADURIA PUBLICA,Presencial,38
CORPORACION UNIVERSITARIA REPUBLICANA,CONTADURIA PUBLICA,Presencial,86
CORPORACION UNIVERSITARIA REPUBLICANA,CONTADURIA PUBLICA,Presencial,70
CORPORACION UNIVERSITARIA REPUBLICANA,TRABAJO SOCIAL,Presencial,42
CORPORACION UNIVERSITARIA REPUBLICANA,TRABAJO SOCIAL,Presencial,32
CORPORACION UNIVERSITARIA REPUBLICANA,TRABAJO SOCIAL,Presencial,201
CORPORACION UNIVERSITARIA REPUBLICANA,TRABAJO SOCIAL,Presencial,181
CORPORACION UNIVERSITARIA REPUBLICANA,FINANZAS Y COMERCIO INTERNACIONAL,Presencial,49
CORPORACION UNIVERSITARIA REPUBLICANA,FINANZAS Y COMERCIO INTERNACIONAL,Presencial,29
CORPORACION UNIVERSITARIA REPUBLICANA,FINANZAS Y COMERCIO INTERNACIONAL,Presencial,63
CORPORACION UNIVERSITARIA REPUBLICANA,FINANZAS Y COMERCIO INTERNACIONAL,Presencial,51
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACION EN DERECHO COMERCIAL,Presencial,13
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACION EN DERECHO COMERCIAL,Presencial,16
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACION EN DERECHO COMERCIAL,Presencial,26
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACION EN DERECHO COMERCIAL,Presencial,28
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACION EN DERECHO DE FAMILIA,Presencial,32
CORPORACION UNIVERSITARIA REPUBLICANA,ESPECIALIZACION EN DERECHO DE FAMILIA,Presencial,34
